qa_id,step,country,map_no,template_no,source_index,ability_level,reward_pattern,correct_count,mean_reward,signal_class,clipped_ratio,entropy,grad_norm,selection_reason
mapwise_india_map138_0D_t34_src1804,815,india,map138_0D,34,1804,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.3263399973511696,0.0,balance_L3_easy_all_correct
mapwise_usa_map_33_t4_src2024,816,usa,map_33,4,2024,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.1591922678053379,0.0,balance_L0_easy_all_correct
mapwise_china_map2_3D_t18_src0264,822,china,map2_3D,18,264,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.16681762039661407,0.0,balance_L3_easy_all_correct
mapwise_china_map13_1C_t21_src0128,823,china,map13_1C,21,128,L2,"1,0,0,1",2,0.5,mixed,0.5,0.18144667148590088,0.047607421875,retain_all_mixed_signal
mapwise_china_map6_0D_t41_src0524,824,china,map6_0D,41,524,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.34676722809672356,0.0,balance_L0_hard_nonfullclip
mapwise_india_map62_6C_t22_src1392,826,india,map62_6C,22,1392,L2,"1,0,1,0",2,0.5,mixed,0.5,0.20855001360177994,0.46484375,retain_all_mixed_signal
mapwise_india_map55_6D_t22_src1337,829,india,map55_6D,22,1337,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.163758285343647,0.0,balance_L2_hard_nonfullclip
mapwise_india_map167_3C_t7_src1937,830,india,map167_3C,7,1937,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.25009918212890625,0.0,balance_L0_easy_all_correct
mapwise_china_map4_4D_t9_src0283,831,china,map4_4D,9,283,L1,"0,1,1,1",3,0.75,mixed,0.0,0.19500309228897095,0.0208740234375,retain_all_mixed_signal
mapwise_china_map2_0D_t30_src0679,836,china,map2_0D,30,679,L2,"1,1,0,0",2,0.5,mixed,0.5,0.15824373066425323,0.0361328125,retain_all_mixed_signal
mapwise_china_map10_3D_t1_src0356,837,china,map10_3D,1,356,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.09343015775084496,0.0,balance_L0_hard_nonfullclip
mapwise_china_map2_0D_t6_src0681,841,china,map2_0D,6,681,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.29047052562236786,0.0,balance_L0_hard_nonfullclip
mapwise_china_map3_6C_t16_src0021,842,china,map3_6C,16,21,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.27618055790662766,0.0,balance_L1_hard_nonfullclip
mapwise_india_map112_2D_t21_src1690,847,india,map112_2D,21,1690,L2,"0,1,0,1",2,0.5,mixed,0.25,0.2222457155585289,0.0654296875,retain_all_mixed_signal
mapwise_usa_map_4_t4_src2867,849,usa,map_4,4,2867,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.12843973748385906,0.0,balance_L0_hard_nonfullclip
mapwise_china_map9_0D_t34_src0347,852,china,map9_0D,34,347,L3,"0,1,1,0",2,0.5,mixed,0.5,0.148587666451931,0.043212890625,retain_all_mixed_signal
mapwise_usa_map_33_t9_src2027,853,usa,map_33,9,2027,L1,"1,0,1,1",3,0.75,mixed,0.0,0.14341320097446442,0.03759765625,retain_all_mixed_signal
mapwise_india_map171_4C_t9_src1997,854,india,map171_4C,9,1997,L1,"1,1,0,1",3,0.75,mixed,0.25,0.259672075510025,0.0228271484375,retain_all_mixed_signal
mapwise_china_map6_3C_t9_src0051,855,china,map6_3C,9,51,L1,"0,1,0,1",2,0.5,mixed,0.5,0.18082091957330704,0.02734375,retain_all_mixed_signal
mapwise_india_map89_4D_t1_src1507,856,india,map89_4D,1,1507,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.09394524432718754,0.0,balance_L0_easy_all_correct
mapwise_china_map14_3C_t17_src0139,857,china,map14_3C,17,139,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.09258822351694107,0.0,balance_L2_hard_nonfullclip
mapwise_india_map61_4D_t39_src1379,859,india,map61_4D,39,1379,L2,"1,1,1,0",3,0.75,mixed,0.25,0.1863519661128521,0.028564453125,retain_all_mixed_signal
mapwise_usa_map_1136_t16_src2495,860,usa,map_1136,16,2495,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.15679795667529106,0.0,balance_L1_hard_nonfullclip
mapwise_usa_map_7432_t16_src2736,861,usa,map_7432,16,2736,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.1836765855550766,0.0,balance_L1_hard_nonfullclip
mapwise_india_map92_2C_t10_src1546,863,india,map92_2C,10,1546,L1,"1,0,1,1",3,0.75,mixed,0.25,0.2753864899277687,0.0201416015625,retain_all_mixed_signal
mapwise_usa_map_488_t36_src2477,864,usa,map_488,36,2477,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.30690332502126694,0.0,balance_L3_easy_all_correct
mapwise_china_map8_6C_t21_src0997,865,china,map8_6C,21,997,L2,"0,1,0,1",2,0.5,mixed,0.5,0.18719684332609177,0.031982421875,retain_all_mixed_signal
mapwise_usa_map_11175_t5_src2873,866,usa,map_11175,5,2873,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.13936857879161835,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_7444_t29_src2724,868,usa,map_7444,29,2724,L2,"1,0,0,0",1,0.25,mixed,0.75,0.061253104358911514,0.058349609375,retain_all_mixed_signal
mapwise_india_map91_1C_t18_src1536,869,india,map91_1C,18,1536,L3,"0,1,0,0",1,0.25,mixed,0.0,0.3804279863834381,0.046142578125,retain_all_mixed_signal
mapwise_usa_map_4270_t32_src2356,872,usa,map_4270,32,2356,L2,"0,0,0,1",1,0.25,mixed,0.75,0.04077787697315216,0.04833984375,retain_all_mixed_signal
mapwise_india_map170_8C_t24_src1972,873,india,map170_8C,24,1972,L2,"0,0,0,1",1,0.25,mixed,0.75,0.0867689847946167,0.048095703125,retain_all_mixed_signal
mapwise_china_map9_0D_t42_src0344,874,china,map9_0D,42,344,L2,"0,1,1,1",3,0.75,mixed,0.25,0.17118759080767632,0.0220947265625,retain_all_mixed_signal
mapwise_india_map134_3C_t31_src1775,876,india,map134_3C,31,1775,L2,"0,1,0,0",1,0.25,mixed,0.75,0.09777217358350754,0.052734375,retain_all_mixed_signal
mapwise_china_map17_0D_t2_src0563,877,china,map17_0D,2,563,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.18780803307890892,0.0,balance_L0_easy_all_correct
mapwise_usa_map_689_t42_src2968,878,usa,map_689,42,2968,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.18051192536950111,0.0,balance_L2_easy_all_correct
mapwise_usa_map_1220_t19_src2432,879,usa,map_1220,19,2432,L1,"1,1,0,1",3,0.75,mixed,0.0,0.19447660818696022,0.056884765625,retain_all_mixed_signal
mapwise_china_map3_6D_t13_src0273,881,china,map3_6D,13,273,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.08474655449390411,0.0,balance_L2_hard_nonfullclip
mapwise_usa_map_7729_t2_src2944,882,usa,map_7729,2,2944,L0,"0,0,0,1",1,0.25,mixed,0.0,0.284142155200243,0.0159912109375,retain_all_mixed_signal
mapwise_usa_map_957_t39_src2438,884,usa,map_957,39,2438,L2,"1,1,0,0",2,0.5,mixed,0.5,0.172496497631073,0.03759765625,retain_all_mixed_signal
mapwise_usa_map_1950_t18_src2406,885,usa,map_1950,18,2406,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.11734145507216454,0.0,balance_L3_easy_all_correct
mapwise_usa_map_7432_t19_src2730,888,usa,map_7432,19,2730,L1,"0,0,1,0",1,0.25,mixed,0.5,0.1789768785238266,0.05859375,retain_all_mixed_signal
mapwise_india_map5_8C_t9_src1047,891,india,map5_8C,9,1047,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.2983989864587784,0.0,balance_L1_easy_all_correct
mapwise_china_map19_4D_t16_src0784,892,china,map19_4D,16,784,L1,"0,1,0,0",1,0.25,mixed,0.0,0.18250519782304764,0.12060546875,retain_all_mixed_signal
mapwise_usa_map_8391_t3_src2573,894,usa,map_8391,3,2573,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.12823338620364666,0.0,balance_L0_easy_all_correct
mapwise_usa_map_910_t30_src2307,896,usa,map_910,30,2307,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.34274259209632874,0.0,balance_L2_easy_all_correct
mapwise_india_map10_8C_t21_src1118,900,india,map10_8C,21,1118,L2,"1,1,1,0",3,0.75,mixed,0.25,0.3196413218975067,0.1416015625,retain_all_mixed_signal
mapwise_china_map2_4D_t6_src0875,903,china,map2_4D,6,875,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.23344697430729866,0.0,balance_L0_easy_all_correct
mapwise_india_map158_0D_t19_src1854,904,india,map158_0D,19,1854,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.23451533541083336,0.0,balance_L1_easy_all_correct
mapwise_usa_map_15950_t34_src2243,906,usa,map_15950,34,2243,L3,"1,0,1,0",2,0.5,mixed,0.5,0.12953023985028267,0.0211181640625,retain_all_mixed_signal
mapwise_usa_map_584_t39_src2466,907,usa,map_584,39,2466,L2,"1,0,0,1",2,0.5,mixed,0.5,0.072144890204072,0.01239013671875,retain_all_mixed_signal
mapwise_china_map9_7C_t5_src0616,910,china,map9_7C,5,616,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.34424588084220886,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_6616_t3_src2379,914,usa,map_6616,3,2379,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.09384886082261801,0.0,balance_L0_hard_nonfullclip
mapwise_china_map23_5C_t3_src0214,917,china,map23_5C,3,214,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.13744615763425827,0.0,balance_L0_hard_nonfullclip
mapwise_india_map89_4D_t41_src1502,918,india,map89_4D,41,1502,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.21432730555534363,0.0,balance_L0_hard_nonfullclip
mapwise_china_map2_3C_t30_src0014,919,china,map2_3C,30,14,L2,"0,0,0,1",1,0.25,mixed,0.25,0.29179880768060684,0.049072265625,retain_all_mixed_signal
mapwise_usa_map_12319_t33_src3028,921,usa,map_12319,33,3028,L3,"0,0,1,0",1,0.25,mixed,0.75,0.07546685636043549,0.0262451171875,retain_all_mixed_signal
mapwise_usa_map_30_t18_src2382,922,usa,map_30,18,2382,L3,"1,1,0,0",2,0.5,mixed,0.5,0.15615537017583847,0.031982421875,retain_all_mixed_signal
mapwise_china_map3_6C_t17_src0026,923,china,map3_6C,17,26,L2,"0,0,1,1",2,0.5,mixed,0.5,0.18816539645195007,0.037841796875,retain_all_mixed_signal
mapwise_usa_map_7444_t2_src2720,924,usa,map_7444,2,2720,L0,"1,1,0,1",3,0.75,mixed,0.0,0.18182122334837914,0.1220703125,retain_all_mixed_signal
mapwise_usa_map_5931_t7_src2800,928,usa,map_5931,7,2800,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.28558947518467903,0.0,balance_L0_easy_all_correct
mapwise_usa_map_5000_t37_src2807,931,usa,map_5000,37,2807,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.37898069620132446,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_8391_t20_src2579,934,usa,map_8391,20,2579,L3,"0,1,0,0",1,0.25,mixed,0.75,0.09558292478322983,0.043701171875,retain_all_mixed_signal
mapwise_china_map21_1C_t35_src0761,935,china,map21_1C,35,761,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.20021885633468628,0.0,balance_L2_hard_nonfullclip
mapwise_china_map6_1C_t42_src0981,938,china,map6_1C,42,981,L2,"1,0,1,1",3,0.75,mixed,0.0,0.4115816503763199,0.10009765625,retain_all_mixed_signal
mapwise_usa_map_200_t18_src2072,939,usa,map_200,18,2072,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.2844303622841835,0.0,balance_L3_easy_all_correct
mapwise_china_map17_0D_t20_src0564,943,china,map17_0D,20,564,L3,"1,0,1,0",2,0.5,mixed,0.5,0.151191845536232,0.03271484375,retain_all_mixed_signal
mapwise_usa_map_20774_t4_src2984,946,usa,map_20774,4,2984,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.1312138680368662,0.0,balance_L0_hard_nonfullclip
mapwise_china_map3_6C_t35_src0028,948,china,map3_6C,35,28,L2,"0,0,0,1",1,0.25,mixed,0.75,0.09197374433279037,0.02978515625,retain_all_mixed_signal
mapwise_usa_map_8808_t5_src2009,950,usa,map_8808,5,2009,L0,"1,1,1,0",3,0.75,mixed,0.0,0.12285889871418476,0.036865234375,retain_all_mixed_signal
mapwise_usa_map_12175_t18_src2613,952,usa,map_12175,18,2613,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.14747114293277264,0.0,balance_L3_easy_all_correct
mapwise_india_map1_0C_t10_src1006,954,india,map1_0C,10,1006,L1,"1,0,0,0",1,0.25,mixed,0.5,0.19814640283584595,0.05029296875,retain_all_mixed_signal
mapwise_china_map3_1C_t32_src0231,956,china,map3_1C,32,231,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.3815701976418495,0.0,balance_L2_easy_all_correct
mapwise_china_map17_2D_t18_src0806,957,china,map17_2D,18,806,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.2513992562890053,0.0,balance_L3_easy_all_correct
mapwise_usa_map_17383_t30_src2885,961,usa,map_17383,30,2885,L2,"1,0,0,1",2,0.5,mixed,0.25,0.274760901927948,0.0294189453125,retain_all_mixed_signal
mapwise_china_map16_5C_t9_src0633,963,china,map16_5C,9,633,L1,"1,1,0,1",3,0.75,mixed,0.25,0.24782992899417877,0.0172119140625,retain_all_mixed_signal
mapwise_india_map1_0C_t18_src1008,964,india,map1_0C,18,1008,L3,"1,1,1,0",3,0.75,mixed,0.0,0.42061930149793625,0.05859375,retain_all_mixed_signal
mapwise_usa_map_13_t9_src2279,965,usa,map_13,9,2279,L1,"0,1,0,1",2,0.5,mixed,0.25,0.23436226695775986,0.058837890625,retain_all_mixed_signal
mapwise_usa_map_5327_t9_src2771,967,usa,map_5327,9,2771,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.15667181089520454,0.0,balance_L1_easy_all_correct
mapwise_india_map67_7D_t20_src1411,968,india,map67_7D,20,1411,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.09591731429100037,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_7299_t39_src2758,971,usa,map_7299,39,2758,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.12854589149355888,0.0,balance_L2_hard_nonfullclip
mapwise_usa_map_7_t19_src2135,972,usa,map_7,19,2135,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.1703193411231041,0.0,balance_L1_hard_nonfullclip
mapwise_india_map50_8D_t41_src1290,973,india,map50_8D,41,1290,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.2996835894882679,0.0,balance_L0_hard_nonfullclip
mapwise_india_map6_8C_t39_src1054,974,india,map6_8C,39,1054,L2,"0,1,0,0",1,0.25,mixed,0.75,0.09434480220079422,0.052734375,retain_all_mixed_signal
mapwise_usa_map_14414_t16_src2250,976,usa,map_14414,16,2250,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.10840467922389507,0.0,balance_L1_easy_all_correct
mapwise_usa_map_1136_t39_src2496,977,usa,map_1136,39,2496,L2,"0,0,0,1",1,0.25,mixed,0.0,0.2520331032574177,0.03662109375,retain_all_mixed_signal
mapwise_usa_map_6616_t19_src2378,979,usa,map_6616,19,2378,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.17077095434069633,0.0,balance_L1_easy_all_correct
mapwise_china_map13_4C_t3_src0671,981,china,map13_4C,3,671,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.1365219559520483,0.0,balance_L0_hard_nonfullclip
mapwise_india_map79_2D_t31_src1463,982,india,map79_2D,31,1463,L2,"0,0,1,0",1,0.25,mixed,0.75,0.03713127598166466,0.054931640625,retain_all_mixed_signal
mapwise_usa_map_20556_t37_src2128,983,usa,map_20556,37,2128,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.21299393847584724,0.0,balance_L3_hard_nonfullclip
mapwise_india_map93_1C_t16_src1554,985,india,map93_1C,16,1554,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.4052639380097389,0.0,balance_L1_hard_nonfullclip
mapwise_china_map2_3C_t6_src0012,987,china,map2_3C,6,12,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.28770770877599716,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_14598_t18_src2642,989,usa,map_14598,18,2642,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.18629904836416245,0.0,balance_L3_easy_all_correct
mapwise_china_map13_1C_t39_src0121,991,china,map13_1C,39,121,L2,"1,0,1,0",2,0.5,mixed,0.5,0.1832735389471054,0.029296875,retain_all_mixed_signal
mapwise_china_map3_2D_t5_src0508,992,china,map3_2D,5,508,L0,"1,1,1,0",3,0.75,mixed,0.0,0.22469354793429375,0.0303955078125,retain_all_mixed_signal
mapwise_usa_map_2453_t12_src2416,993,usa,map_2453,12,2416,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.06305325776338577,0.0,balance_L2_hard_nonfullclip
mapwise_india_map6_8C_t16_src1051,994,india,map6_8C,16,1051,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.156733438372612,0.0,balance_L1_hard_nonfullclip
mapwise_usa_map_4270_t39_src2351,996,usa,map_4270,39,2351,L2,"1,1,1,0",3,0.75,mixed,0.25,0.15120095759630203,0.01397705078125,retain_all_mixed_signal
mapwise_china_map23_8C_t20_src0649,997,china,map23_8C,20,649,L3,"1,0,0,0",1,0.25,mixed,0.75,0.09415461868047714,0.04296875,retain_all_mixed_signal
mapwise_china_map2_3C_t34_src0017,998,china,map2_3C,34,17,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.37282902747392654,0.0,balance_L3_easy_all_correct
mapwise_china_map4_4C_t33_src0595,999,china,map4_4C,33,595,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.0954047217965126,0.0,balance_L3_hard_nonfullclip
mapwise_india_map9_2C_t16_src1090,1001,india,map9_2C,16,1090,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.15567076951265335,0.0,balance_L1_hard_nonfullclip
mapwise_usa_map_9_t20_src2291,1002,usa,map_9,20,2291,L3,"1,0,1,0",2,0.5,mixed,0.5,0.18917059153318405,0.0264892578125,retain_all_mixed_signal
mapwise_china_map19_0C_t5_src0825,1004,china,map19_0C,5,825,L0,"0,0,1,0",1,0.25,mixed,0.0,0.297266386449337,0.0223388671875,retain_all_mixed_signal
mapwise_india_map168_4C_t10_src1952,1006,india,map168_4C,10,1952,L1,"0,1,0,0",1,0.25,mixed,0.5,0.20984026044607162,0.0625,retain_all_mixed_signal
mapwise_china_map6_3D_t6_src0305,1007,china,map6_3D,6,305,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.36324968934059143,0.0,balance_L0_hard_nonfullclip
mapwise_india_map9_7D_t41_src1103,1008,india,map9_7D,41,1103,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.23572735860943794,0.0,balance_L0_hard_nonfullclip
mapwise_india_map59_2D_t18_src1350,1009,india,map59_2D,18,1350,L3,"1,0,1,1",3,0.75,mixed,0.0,0.20397558063268661,0.051025390625,retain_all_mixed_signal
mapwise_india_map170_5C_t2_src1969,1010,india,map170_5C,2,1969,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.2344009391963482,0.0,balance_L0_easy_all_correct
mapwise_india_map139_1C_t30_src1811,1014,india,map139_1C,30,1811,L2,"0,0,1,1",2,0.5,mixed,0.5,0.2031533569097519,0.042236328125,retain_all_mixed_signal
mapwise_usa_map_12319_t42_src3027,1015,usa,map_12319,42,3027,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.18473589792847633,0.0,balance_L2_easy_all_correct
mapwise_usa_map_2769_t19_src2527,1017,usa,map_2769,19,2527,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.1997438706457615,0.0,balance_L1_easy_all_correct
mapwise_india_map166_3C_t24_src1914,1019,india,map166_3C,24,1914,L2,"0,1,0,0",1,0.25,mixed,0.75,0.07970099151134491,0.06982421875,retain_all_mixed_signal
mapwise_usa_map_2632_t3_src3000,1021,usa,map_2632,3,3000,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.12761707045137882,0.0,balance_L0_hard_nonfullclip
mapwise_china_map14_0D_t19_src0976,1023,china,map14_0D,19,976,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.1864413507282734,0.0,balance_L1_easy_all_correct
mapwise_usa_map_18501_t41_src2178,1025,usa,map_18501,41,2178,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.2930254377424717,0.0,balance_L0_hard_nonfullclip
mapwise_india_map158_3C_t18_src1876,1027,india,map158_3C,18,1876,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.2722894549369812,0.0,balance_L3_hard_nonfullclip
mapwise_china_map14_0D_t36_src0972,1028,china,map14_0D,36,972,L3,"0,1,1,0",2,0.5,mixed,0.5,0.17072199285030365,0.07275390625,retain_all_mixed_signal
mapwise_usa_map_8576_t12_src2933,1029,usa,map_8576,12,2933,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.18417732045054436,0.0,balance_L2_hard_nonfullclip
mapwise_china_map23_8C_t17_src0653,1030,china,map23_8C,17,653,L2,"1,0,1,1",3,0.75,mixed,0.25,0.2736094519495964,0.050048828125,retain_all_mixed_signal
mapwise_usa_map_5931_t36_src2804,1031,usa,map_5931,36,2804,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.3358507975935936,0.0,balance_L3_hard_nonfullclip
mapwise_china_map5_1C_t20_src0226,1032,china,map5_1C,20,226,L3,"0,1,0,0",1,0.25,mixed,0.75,0.09983287006616592,0.146484375,retain_all_mixed_signal
mapwise_india_map170_8C_t3_src1978,1033,india,map170_8C,3,1978,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.13894257508218288,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_12788_t31_src2623,1034,usa,map_12788,31,2623,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.22546735778450966,0.0,balance_L2_easy_all_correct
mapwise_china_map22_0D_t4_src0466,1040,china,map22_0D,4,466,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.1698988452553749,0.0,balance_L0_easy_all_correct
mapwise_usa_map_104_t36_src2261,1043,usa,map_104,36,2261,L3,"1,0,1,0",2,0.5,mixed,0.25,0.24287011101841927,0.051025390625,retain_all_mixed_signal
mapwise_usa_map_20781_t21_src2782,1044,usa,map_20781,21,2782,L2,"0,1,0,0",1,0.25,mixed,0.0,0.2961699888110161,0.0712890625,retain_all_mixed_signal
mapwise_india_map91_1C_t9_src1534,1045,india,map91_1C,9,1534,L1,"0,0,1,0",1,0.25,mixed,0.0,0.39999376237392426,0.0439453125,retain_all_mixed_signal
mapwise_usa_map_14414_t19_src2248,1046,usa,map_14414,19,2248,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.16340350545942783,0.0,balance_L1_easy_all_correct
mapwise_usa_map_9685_t16_src2707,1048,usa,map_9685,16,2707,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.07613286189734936,0.0,balance_L1_hard_nonfullclip
mapwise_india_map164_4C_t32_src1891,1049,india,map164_4C,32,1891,L2,"1,1,0,0",2,0.5,mixed,0.5,0.19544420391321182,0.033447265625,retain_all_mixed_signal
mapwise_usa_map_16686_t36_src2210,1050,usa,map_16686,36,2210,L3,"1,1,1,0",3,0.75,mixed,0.25,0.2275262326002121,0.0322265625,retain_all_mixed_signal
mapwise_usa_map_488_t42_src2475,1053,usa,map_488,42,2475,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.14886903390288353,0.0,balance_L2_easy_all_correct
mapwise_usa_map_8616_t22_src2990,1054,usa,map_8616,22,2990,L2,"1,1,1,0",3,0.75,mixed,0.25,0.3047189563512802,0.046142578125,retain_all_mixed_signal
mapwise_usa_map_15061_t35_src2648,1055,usa,map_15061,35,2648,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.1609620451927185,0.0,balance_L2_hard_nonfullclip
mapwise_china_map21_1D_t2_src0456,1056,china,map21_1D,2,456,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.24823743849992752,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_17382_t39_src2589,1057,usa,map_17382,39,2589,L2,"1,0,1,1",3,0.75,mixed,0.25,0.217356838285923,0.033203125,retain_all_mixed_signal
mapwise_china_map4_3C_t21_src0923,1059,china,map4_3C,21,923,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.3857105001807213,0.0,balance_L2_hard_nonfullclip
mapwise_usa_map_11274_t9_src2563,1060,usa,map_11274,9,2563,L1,"1,0,0,1",2,0.5,mixed,0.25,0.1522836871445179,0.0419921875,retain_all_mixed_signal
mapwise_india_map61_4D_t19_src1373,1061,india,map61_4D,19,1373,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.21117189899086952,0.0,balance_L1_hard_nonfullclip
mapwise_usa_map_1950_t8_src2411,1062,usa,map_1950,8,2411,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.19733064249157906,0.0,balance_L0_easy_all_correct
mapwise_india_map91_1C_t22_src1530,1063,india,map91_1C,22,1530,L2,"0,0,1,1",2,0.5,mixed,0.5,0.19264601916074753,0.0390625,retain_all_mixed_signal
mapwise_china_map18_0D_t5_src0694,1064,china,map18_0D,5,694,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.21642300486564636,0.0,balance_L0_hard_nonfullclip
mapwise_india_map137_7C_t3_src1799,1068,india,map137_7C,3,1799,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.127401290461421,0.0,balance_L0_easy_all_correct
mapwise_india_map112_7D_t22_src1700,1070,india,map112_7D,22,1700,L2,"0,0,1,0",1,0.25,mixed,0.5,0.15016932785511017,0.1396484375,retain_all_mixed_signal
mapwise_china_map18_0D_t1_src0695,1072,china,map18_0D,1,695,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.12942249700427055,0.0,balance_L0_easy_all_correct
mapwise_usa_map_18348_t36_src2367,1075,usa,map_18348,36,2367,L3,"0,0,1,0",1,0.25,mixed,0.5,0.14909576624631882,0.042724609375,retain_all_mixed_signal
mapwise_india_map101_2D_t17_src1632,1078,india,map101_2D,17,1632,L2,"0,1,1,1",3,0.75,mixed,0.25,0.17075949534773827,0.01953125,retain_all_mixed_signal
mapwise_usa_map_14414_t12_src2247,1079,usa,map_14414,12,2247,L2,"1,0,0,0",1,0.25,mixed,0.75,0.07379816472530365,0.0296630859375,retain_all_mixed_signal
mapwise_india_map79_2D_t6_src1461,1080,india,map79_2D,6,1461,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.17393914051353931,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_14598_t19_src2641,1084,usa,map_14598,19,2641,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.13252593576908112,0.0,balance_L1_easy_all_correct
